Entry,0,1,2,3,4,5,6,7
B1183,-4.36494069818,4.78657147584,-3.39652221461,-3.77329482884,-0.388443076169,3.4799847295,-3.59995964774,-3.63357125786
B1184,-4.23578789151,4.77507000225,-3.58350826403,-3.77441865541,-0.0496633600441,3.52649450544,-3.72299858072,-3.56545316142
B1185,-5.37282652059,3.38900619581,-2.13486005703,-3.54775683101,0.99001752676,3.06869274998,-3.12251997036,-4.61269611405
B1186,-5.0674278333,-3.36097453392,-1.52216206813,-0.0586836211809,-3.17362101891,-4.41054561201,-0.924642555609,-3.63025358792
B1187,-2.51506421067,2.05412989777,-4.902676932,-2.89152501524,-0.123688807536,-1.66116744154,-0.7947479733,-5.58629813672
B1188,0.888533743508,-0.341580578674,-2.32385538612,-0.996690943965,-3.72737575555,-0.999942155719,2.06030013806,-3.02150015769
B1189,0.211944553367,5.71980033304,-2.24102941925,-4.43183112682,-1.04896441851,0.480986630415,-3.46005035578,-3.03185387383
B1190,-5.32798603016,7.17555936155,-3.63555543663,-3.35751850978,-2.22844538741,3.0945891103,-5.38241393952,-3.39515766827
B1191,2.31364125546,3.88804190693,0.477467357031,-5.15412376049,0.211797146554,2.40301914836,-2.99743738482,-2.59489670698
B1192,-1.58921218793,7.28747382579,-2.00946052004,-3.46592480014,-1.11038897398,-0.282476580901,-4.85685738102,-1.90291865718
B1193,1.13907210371,5.26298631756,1.64984968417,-5.66678737195,2.26278114521,-1.95408653623,-0.85473704659,-2.31032043103
B1194,-7.27083827267,0.833451847825,-0.901564955691,3.21315828856,-5.70809246152,-2.15790429272,0.14677230298,-2.07028856588
B1195,-6.81110408786,-1.66779568911,-1.67449006927,-2.13175846748,-1.40121634246,-3.14115848719,-1.14516047621,0.785725827911
B1196,2.21408802235,0.585292645475,-2.15532077403,1.70737173757,6.41219757922,-2.05310728267,1.24341165586,-5.7846475694
B1197,1.31044972691,1.20521147418,-1.25623060182,4.08181303316,7.48575691038,-0.678588321191,2.56362272486,-3.74958648861
B1201,-2.74585257602,4.81710967058,-2.7309368962,3.37737049715,-2.59280833883,-4.1320948081,-0.00490420677718,-2.92371362688
B1202,-3.93176512732,2.6300053671,2.82550970213,6.48365469116,4.70104078941,0.41608178273,-3.69903818494,-0.305988226879
B1203,-3.69634453344,-1.18722209736,0.555575722386,7.6781370145,-1.10533178849,-2.09712473965,0.517595066045,-2.68606258268
B1204,-5.81122689023,0.159622116772,1.9640899868,-0.562116074519,1.28229153404,-2.34813508459,-2.58381314063,0.641072265773
B1205,-6.62446707244,-0.543470257655,-4.86192966004,-2.67886282151,-3.51397352457,5.57246432059,-2.04828746962,0.568028974307
B1206,-4.66872979863,4.78030905915,-2.38119379849,-2.23672929343,-0.829146063593,3.51272476853,-3.26415260276,-2.28074938617
B1207,-0.493627476637,-2.99173327812,-5.22742194305,-0.108595459333,1.08894489054,0.160388598557,-1.48298155613,-2.62172673719
B1208,-1.99607067398,2.30326261843,0.320460639827,-0.755080141831,-1.07041546912,1.32093345251,-3.94135330807,1.03823985371
B1209,-1.94424292913,-0.458443796633,-2.41472336656,-1.55484318687,0.216549221326,1.85113937826,-0.492044201887,1.73337846487
B1210,-2.1101529111,0.418169565783,-0.345005606924,5.64137255096,8.59483751125,0.50248631709,1.75789982366,-3.17316078987
B1211,2.52494678974,1.86568129779,-2.99275316146,-1.09957244721,-3.27597148551,-0.514493761887,2.2744752015,-2.65419452644
B1216,2.77670051072,1.12508212375,-2.70431871274,-0.962223548104,0.704809331935,2.88894119043,1.92615300256,-1.75328812161
B1217,-4.33936864059,5.03438693229,-2.92492037884,-4.71050285105,-1.74172385298,3.94311031442,-3.1416785583,-2.18494597224
B1218,1.6090656074,-1.62000222884,2.56639109844,-2.51386528128,0.95171562928,-6.10863045061,-0.565043761095,-1.72510305496
B1219,3.77639534024,1.08231736443,2.60528408096,-2.3697772017,1.23155909545,-6.77518555707,-1.88578801567,0.613501658403
B1220,2.49821879808,1.74587003811,2.70098345085,-3.8148232981,0.189866578466,-1.42663229702,0.297485358912,-2.50664678306
B1222,4.07579838142,-4.12215003972,7.11040554928,-2.36304561056,-4.14023514218,2.19968816653,0.119841801947,1.12516762822
B1223,-0.6099649503,0.0116598232628,-0.128385114968,3.55754864958,1.71539143007,5.33835437743,-1.31244194567,-0.436997923195
B1224,-6.30273854584,0.272086255972,-1.06578111139,-0.146634602899,-3.51803539539,-0.325116312651,-4.41071115456,-0.0890465803708
B1225,2.33416156331,-1.71896100097,2.2513786897,-0.919891436176,1.02158242929,2.93929246027,5.58050291088,-1.28539083362
B1227,3.25423646675,0.936181615674,1.13203924941,-0.133004594372,-3.12193016422,0.396490082196,-2.62426706952,-1.68673276478
B1228,1.68385915021,3.34240268028,2.76157306257,-5.11363512564,-1.06035837962,7.38674136026,0.557342082429,-2.682183121
B1229,-2.41573654835,-0.452559863295,2.97826935898,-0.85392595776,-2.66778094211,5.43842845309,-2.18884070921,-0.920082409778
B1230,-1.46370870937,1.15329472177,1.70178127145,-1.86049776586,-2.86275305935,5.13595635391,-0.599576250671,-0.71118511607
B1231,-0.93550995152,2.49742232705,0.675331097417,-1.35750293225,-1.96723082545,7.9870173658,0.469651432642,-1.9192622022
B1232,0.22326391759,-5.6342474689,-3.05674930393,3.79066203774,0.799713942413,-1.10525374817,-0.823710983784,1.29926069268
B1233,-0.588090252762,-0.242824512518,5.29421924426,5.27166214477,2.99786753698,1.17443625122,-4.2865242775,-4.45679014711
B1234,3.13251523259,-3.2314195263,4.47447854668,0.0333027919868,-0.679563712322,2.09019668957,0.220647231245,-0.541149478542
B1235,-6.32244727085,0.161242107837,-1.02652351705,-0.618045356482,-3.37948780961,-0.518747749476,-4.69971737197,-0.0803130946681
B1236,4.71408487744,0.167563604664,3.99301433753,2.70796433821,-0.7664992587,1.54881804187,0.730939435599,-2.53945900609
B1237,7.23469834829,0.755224588159,-0.607085588774,-0.0253327110594,0.666911884291,-2.5584536613,3.26123827441,-1.52681230544
B1238,-0.0456111938796,1.23607195764,2.97526209189,4.0044083991,2.20927114019,0.239218631638,-3.94846639945,-1.07844972627
B1239,1.64221609713,-2.18366568224,-4.45199243122,-1.10832606094,2.8472637113,3.73344454681,-4.50870063491,2.01107531629
B1240,7.23730370951,-1.77093851257,-5.16413034228,0.345467196424,2.17950269944,-1.27161874457,-1.07259438773,0.205302670831
B1241,3.98081015316,2.50702604012,-3.39059235059,0.300393934894,2.80116720202,0.895233217762,0.472099108299,1.46754563435
B1242,3.45561371987,3.38290017801,-2.78551054612,-0.395950725344,3.04204929253,1.17368252894,0.0137457337593,1.0875372347
B1243,2.06871265535,0.44814574651,-1.58914076073,-3.68409890478,2.88428487938,-0.00490236517718,3.72646301769,-1.53485961892
B1244,1.9520371889,-1.18861099695,-3.54485115565,2.97666266637,1.25557172552,-0.613540191814,0.317306217087,-3.93984357416
B1245,-0.394226041915,-0.301850319973,-0.670368554053,5.32198415445,4.8672239421,1.31227074976,1.73437459055,-3.5496563816
B1246,0.0168271044897,1.55484694301,0.00675285637669,3.49229216409,4.334018599,2.25431790935,-1.53100863943,0.709210974762
B1247,-1.98747264639,-2.15705661419,3.06975044237,-0.556434188929,0.566495759578,0.520831925624,-1.68354452825,2.41026669418
B1251,-1.23692526905,0.515474218003,-5.72880719704,-0.210420964678,-3.46327430544,1.94346853301,2.13615665591,0.992899160927
B1252,-6.91195952597,-3.44289528279,3.35091923248,2.24141409335,2.85074928465,-0.262064546576,0.715216235574,-3.13008815304
BLANK,0.755411782475,-0.760710626238,-0.253283315145,0.614040467336,-1.68280038036,3.34756760351,-0.681934293675,-0.460367845817
M1345,-2.19181221468,6.38416883294,-0.372447806279,-0.900005292898,1.80756244171,0.994583760399,-0.644038726511,0.256357411185
M1347,-1.02042825784,5.05098467688,1.41501358113,-2.0736383187,5.05424611087,-0.159126131176,1.10050105508,0.195019638139
M1351,-3.78586086638,12.5668977031,0.14329653593,1.96228478149,1.04505626487,-0.0688270722439,3.37499376148,7.40759544587
M1352,-3.84192132181,12.430268555,-0.0504943782294,2.07334581462,1.19149136469,-0.0849598651808,3.26089810479,7.28019335789
M1353,-3.8359325908,12.4787587157,0.170284473539,1.9614036065,1.08305962534,-0.0371554100166,3.35909966679,7.42288443558
M1354,-3.88081611717,12.4330676715,0.131946650657,1.80152496057,1.08334303703,-0.0335965301823,3.38097385196,7.39584204312
M1356,-3.84107118233,12.5205329017,-0.0994534392297,2.03839842755,1.29874233155,-0.0204987349403,3.17371255306,6.97189031722
M1357,-3.84792938692,12.3298077638,0.00347715649806,2.0528077012,1.46947891065,-0.14962929306,3.16243976521,7.18989919457
M1358,-3.96132523388,0.495266459607,0.388541947183,-0.729469108331,-3.66291411518,0.122468754169,-2.39878391711,-1.3472171894
M1359,-5.26980581431,7.10901781952,2.45618609888,2.19972486878,-1.85749962325,-2.2832354447,0.60075235842,5.6482104996
M1360,-1.0964204769,10.0611113859,0.0184975100268,3.19266979177,2.2239002588,-1.30251503535,0.827985556952,2.50767968285
M1361,-3.65475674257,12.2901085151,0.0929441429531,1.76443857274,1.15258625043,-0.442900735402,3.33204050004,7.15914712815
M1362,1.49766388649,1.82300040617,5.5986960971,-1.82181242458,-0.989711812346,-2.6495678652,0.303225323106,1.10539279501
M1363,3.54651969718,2.24705464395,0.340237913697,-3.62933189024,4.12417053046,-1.43378937353,-0.164781033282,-1.79442503743
M1364,-2.2705670669,-0.911183824278,-0.985152511031,-1.40597786844,3.75979393288,2.6044314605,1.03725617709,2.45361062063
M1365,-3.58204554033,-1.28052899917,1.23399808469,-1.45016286802,1.84596571659,-3.67623400077,1.4768975231,3.39538251548
M1366,0.904488624571,-2.07808090156,-0.881099392626,4.07783037684,-2.83900583087,-2.2385690905,2.31369366628,0.477468501613
M1367,3.7746723013,-5.17230622371,-0.933692158157,3.1619810234,-1.62816536403,-3.45454369516,0.443853291214,2.01730247486
M1368,2.37257345103,-0.207832349336,-0.760957204351,2.41537422958,2.67182500092,1.08322272361,3.39898974418,0.421420125134
M1370,3.33438317303,2.65838695778,1.13716014812,-0.167047410097,8.04783582537,-1.65072463152,3.11287671942,-4.79272018901
M1371,-4.25277879084,-3.66809214972,2.71383655019,1.59882022371,2.30975955502,-1.36414794046,-0.142552832891,2.2430567701
M1378,-3.39537231244,-1.03531860059,-1.95472339011,0.0782949625265,-2.59124076207,-2.81585435988,-4.77495735445,-3.29658525358
M1379,-4.9585659551,-5.73714910785,3.39729823825,-1.88823249285,-1.08393809702,3.59920048278,1.19727311535,2.45955947966
M1380,7.62511117657,-1.21450594599,-3.51141704268,-0.0273045532595,-2.19206526783,0.825121180898,-0.659254618617,1.23571115866
M1383,-6.88893955439,-5.42743938683,-0.655473522247,-3.67623287897,0.509181997337,1.72224057646,-2.2128007806,3.61580925887
M1385,-5.8215501925,-2.69069834864,2.36502272172,-2.93202948241,-1.77480590156,0.750814778413,-2.70630839323,0.129849965528
M1396,-3.95038834567,0.454190919788,1.13721095508,4.09115566177,0.626448757685,2.53888563863,-2.20500385804,-1.31250193557
M1404,-2.45679328848,-1.07630013046,3.69727429837,3.5257247303,1.60337722922,-5.33326865356,-0.0430191460708,-1.57986669676
M1405,2.6980231311,0.734252099864,2.02966683379,-1.64398009573,4.08508715517,-2.98733066536,-1.43081602699,1.90976023535
M1406,7.65501736448,4.68409386507,2.81243815207,-4.98078513204,2.31374916346,-5.62898639713,0.589071825529,0.10856666342
M1407,7.61728085631,4.88141577194,2.91285466926,-5.24216967056,2.47540247932,-5.82095159254,0.456276403044,0.0161106131848
M1408,7.66155534821,4.73280610635,2.88615508799,-5.15801380593,2.49259210417,-5.78965019928,0.531741315476,0.0901604432977
M1410,-2.28129981355,-0.20478925953,-0.562700644714,-0.0307226817237,-3.85016425131,0.798058777013,-4.00429624366,-1.53482265988
M1412,-1.90535864072,5.5407653234,-0.0305368502661,4.44143481341,-5.47151474564,3.57938781607,2.70184025131,-0.284249576306
M1413,3.31392972279,0.0257468262748,-2.75248180968,0.488111248801,2.79897583911,-2.28148511959,2.86767488777,0.64019056623
M1414,1.32798886146,-1.26811067805,3.07022250951,-0.0550547553906,0.014964944576,-1.76962908657,-2.76441440774,2.25967435442
M1417,-0.894659319124,-1.20873700489,0.0677117295448,-0.928848879037,-3.21177697796,1.28468491803,-6.51550756534,3.45573457087
M1419,1.3462764477,2.77250765539,-0.0852251322245,-3.13907035288,-0.0169386581936,-1.72519626896,-1.40885421892,2.26127014848
M1420,0.276540568112,2.70121887978,0.111025840511,0.563830434803,1.6015798947,3.7837057621,-2.18365917587,-1.03869805538
M1425,-1.09948714952,-4.59175774775,3.33210859684,-0.304932742717,-1.4557109665,-0.18800675835,4.30126594095,-1.76978396543
M1428,8.1199757804,-1.1485565059,-2.93974026993,5.23226711814,-0.480667450347,0.838101457529,-0.0131039461709,3.52013036464
M1429,-5.93959064387,6.09777847395,3.38307570875,3.4625328381,-1.11841956939,-2.68849417273,-0.93066367295,3.76189582702
M1430,-5.23823392213,5.26593674121,2.35539323524,4.89808514521,-5.96271678478,-1.67638563115,-0.796662822969,2.56017186536
M1431,-8.86249426755,0.267957132205,-3.29874867715,-2.20697174608,-0.38763844758,-2.84469336245,0.871670994392,-1.48903256075
M1432,-8.06646222614,0.483703354685,-3.46091855962,-2.36468276924,-1.04119901294,-2.88326441971,0.671288338406,-0.783987278767
M1433,-4.91374175817,7.28453918937,1.08165326711,4.01482724221,-2.43877574564,-2.28510321333,-0.259557791739,4.01113581622
M1438,-0.286205800275,-4.02450886272,-3.11360732242,-1.1220223833,1.39250806065,3.44779630835,2.26065649032,0.67522413269
M1463,-1.53179585586,-2.93952614049,1.87976029514,7.21751549745,-1.97670763002,0.505381983945,-2.95749740363,-2.37540915794
M1464,-0.994588579084,-1.19682372335,2.72865764488,-1.51892986818,1.23099657695,-4.15624935429,-1.95868564995,3.16532465226
M1465,-0.705381568252,-2.25922635683,9.17868932142,1.31949070047,0.224840989698,4.97904896594,1.72221486031,2.57288290565
M1466,-1.99772126926,7.46093345562,0.283934767298,1.03495975747,2.90784846103,0.496588516167,2.30769349299,5.59995209895
M1467,1.47382893415,4.61030480132,-3.56818588892,-1.7264477467,2.45640254155,2.27918773525,-1.71579869387,6.59099876917
M1469,3.48754605082,-1.89759065624,0.380379988275,3.08801239993,0.569554523892,-0.650148026385,-4.38039346539,3.22826966709
M1470,0.17742471903,-2.61270549449,-8.68527697478,-0.394691355072,-1.71249699243,2.15138248425,0.00836275557808,1.94632413398
M1471,-2.08398591154,1.97113913225,-0.184692987436,0.953725755511,-0.0128490867698,4.92858100557,-1.48995800561,-0.315301192449
M1472,-1.63237800634,5.59489080813,-0.253953985041,4.49098405993,-5.61035045865,3.90054109026,2.88188285958,-0.165232281225
M1473,1.19500912389,-2.6732381435,1.70952041793,7.5418734715,-2.26593412609,0.22436763507,-3.03942731067,1.25926958169
M1474,4.27728517228,-2.79558337704,2.71765917287,7.06869277843,-2.51267126748,-1.75960036684,-2.915445162,3.89760194712
M1475,4.71546251267,-1.56379291364,2.45082417014,4.61343015996,-0.377034267435,-4.23422469654,-5.41623275327,4.94997700812
M1476,4.35237812562,-6.82097388095,-0.442981080854,3.76693007585,-2.97996544702,-2.45963861397,-1.94231225888,3.04423575459
M1478,-1.62891946427,0.372693448415,-0.171756542596,0.563558951354,1.04920950957,-0.705280539107,-4.90296592991,1.94410294984
M1479,5.18556628232,-2.70624858841,-3.88242625546,-2.57783630852,-0.93078890569,2.62699029922,-3.41888674686,2.95841916884
M1480,-6.99429893221,-5.66436138842,-1.6930069253,-0.421728684737,2.65607354,-1.28965640079,-0.442754605127,1.68617365276
